clip_filename_x,original_video,sentiment_score,sentiment_label,base_video,split,video_id,section,clip_filename_y
zeQKU2L173M_4_clip0.mp4,zeQKU2L173M_4.mp4,0.0,Neutral,zeQKU2L173M,train,zeQKU2L173M,4,zeQKU2L173M_4_clip0.mp4
zeQKU2L173M_4_clip0.mp4,zeQKU2L173M_4.mp4,0.0,Neutral,zeQKU2L173M,train,zeQKU2L173M,4,zeQKU2L173M_4_clip1.mp4
zeQKU2L173M_4_clip0.mp4,zeQKU2L173M_4.mp4,0.0,Neutral,zeQKU2L173M,train,zeQKU2L173M,4,zeQKU2L173M_4_clip2.mp4
_JcML8u5Wes_1_clip0.mp4,_JcML8u5Wes_1.mp4,1.0,Positive,_JcML8u5Wes,train,_JcML8u5Wes,1,_JcML8u5Wes_1_clip0.mp4
_JcML8u5Wes_1_clip0.mp4,_JcML8u5Wes_1.mp4,1.0,Positive,_JcML8u5Wes,train,_JcML8u5Wes,1,_JcML8u5Wes_1_clip1.mp4
JLqBVj6f5gI_1_clip0.mp4,JLqBVj6f5gI_1.mp4,1.0,Positive,JLqBVj6f5gI,train,JLqBVj6f5gI,1,JLqBVj6f5gI_1_clip0.mp4
JLqBVj6f5gI_1_clip0.mp4,JLqBVj6f5gI_1.mp4,1.0,Positive,JLqBVj6f5gI,train,JLqBVj6f5gI,1,JLqBVj6f5gI_1_clip1.mp4
JLqBVj6f5gI_1_clip0.mp4,JLqBVj6f5gI_1.mp4,1.0,Positive,JLqBVj6f5gI,train,JLqBVj6f5gI,1,JLqBVj6f5gI_1_clip2.mp4
zaTyjiyrHnk_1_clip0.mp4,zaTyjiyrHnk_1.mp4,-1.0,Negative,zaTyjiyrHnk,train,zaTyjiyrHnk,1,zaTyjiyrHnk_1_clip0.mp4
zaTyjiyrHnk_1_clip0.mp4,zaTyjiyrHnk_1.mp4,-1.0,Negative,zaTyjiyrHnk,train,zaTyjiyrHnk,1,zaTyjiyrHnk_1_clip1.mp4
Emi9cw9xa00_4_clip0.mp4,Emi9cw9xa00_4.mp4,0.0,Neutral,Emi9cw9xa00,test,Emi9cw9xa00,4,Emi9cw9xa00_4_clip0.mp4
Emi9cw9xa00_4_clip0.mp4,Emi9cw9xa00_4.mp4,0.0,Neutral,Emi9cw9xa00,test,Emi9cw9xa00,4,Emi9cw9xa00_4_clip1.mp4
Emi9cw9xa00_4_clip0.mp4,Emi9cw9xa00_4.mp4,0.0,Neutral,Emi9cw9xa00,test,Emi9cw9xa00,4,Emi9cw9xa00_4_clip2.mp4
Emi9cw9xa00_4_clip0.mp4,Emi9cw9xa00_4.mp4,0.0,Neutral,Emi9cw9xa00,test,Emi9cw9xa00,4,Emi9cw9xa00_4_clip3.mp4
KSyX-lejDcc_5_clip0.mp4,KSyX-lejDcc_5.mp4,-1.0,Negative,KSyX-lejDcc,val,KSyX-lejDcc,5,KSyX-lejDcc_5_clip0.mp4
KSyX-lejDcc_5_clip0.mp4,KSyX-lejDcc_5.mp4,-1.0,Negative,KSyX-lejDcc,val,KSyX-lejDcc,5,KSyX-lejDcc_5_clip1.mp4
gEgcpVY8WK4_6_clip0.mp4,gEgcpVY8WK4_6.mp4,0.0,Neutral,gEgcpVY8WK4,val,gEgcpVY8WK4,6,gEgcpVY8WK4_6_clip0.mp4
OcqJx_cRc3Y_1_clip0.mp4,OcqJx_cRc3Y_1.mp4,0.0,Neutral,OcqJx_cRc3Y,train,OcqJx_cRc3Y,1,OcqJx_cRc3Y_1_clip0.mp4
OcqJx_cRc3Y_1_clip0.mp4,OcqJx_cRc3Y_1.mp4,0.0,Neutral,OcqJx_cRc3Y,train,OcqJx_cRc3Y,1,OcqJx_cRc3Y_1_clip1.mp4
OcqJx_cRc3Y_1_clip0.mp4,OcqJx_cRc3Y_1.mp4,0.0,Neutral,OcqJx_cRc3Y,train,OcqJx_cRc3Y,1,OcqJx_cRc3Y_1_clip2.mp4
tnWmVXZ87h0_7_clip0.mp4,tnWmVXZ87h0_7.mp4,2.0,Positive,tnWmVXZ87h0,test,tnWmVXZ87h0,7,tnWmVXZ87h0_7_clip0.mp4
tnWmVXZ87h0_7_clip0.mp4,tnWmVXZ87h0_7.mp4,2.0,Positive,tnWmVXZ87h0,test,tnWmVXZ87h0,7,tnWmVXZ87h0_7_clip1.mp4
2YwgSmmLibs_2_clip0.mp4,2YwgSmmLibs_2.mp4,-1.0,Negative,2YwgSmmLibs,train,2YwgSmmLibs,2,2YwgSmmLibs_2_clip0.mp4
2YwgSmmLibs_2_clip0.mp4,2YwgSmmLibs_2.mp4,-1.0,Negative,2YwgSmmLibs,train,2YwgSmmLibs,2,2YwgSmmLibs_2_clip1.mp4
2YwgSmmLibs_2_clip0.mp4,2YwgSmmLibs_2.mp4,-1.0,Negative,2YwgSmmLibs,train,2YwgSmmLibs,2,2YwgSmmLibs_2_clip2.mp4
2YwgSmmLibs_2_clip0.mp4,2YwgSmmLibs_2.mp4,-1.0,Negative,2YwgSmmLibs,train,2YwgSmmLibs,2,2YwgSmmLibs_2_clip3.mp4
OORklkFql3k_8_clip0.mp4,OORklkFql3k_8.mp4,-3.0,Negative,OORklkFql3k,train,OORklkFql3k,8,OORklkFql3k_8_clip0.mp4
OORklkFql3k_8_clip0.mp4,OORklkFql3k_8.mp4,-3.0,Negative,OORklkFql3k,train,OORklkFql3k,8,OORklkFql3k_8_clip1.mp4
OORklkFql3k_8_clip0.mp4,OORklkFql3k_8.mp4,-3.0,Negative,OORklkFql3k,train,OORklkFql3k,8,OORklkFql3k_8_clip2.mp4
OORklkFql3k_8_clip0.mp4,OORklkFql3k_8.mp4,-3.0,Negative,OORklkFql3k,train,OORklkFql3k,8,OORklkFql3k_8_clip3.mp4
OORklkFql3k_8_clip0.mp4,OORklkFql3k_8.mp4,-3.0,Negative,OORklkFql3k,train,OORklkFql3k,8,OORklkFql3k_8_clip4.mp4
OORklkFql3k_8_clip0.mp4,OORklkFql3k_8.mp4,-3.0,Negative,OORklkFql3k,train,OORklkFql3k,8,OORklkFql3k_8_clip5.mp4
OORklkFql3k_8_clip0.mp4,OORklkFql3k_8.mp4,-3.0,Negative,OORklkFql3k,train,OORklkFql3k,8,OORklkFql3k_8_clip6.mp4
OORklkFql3k_8_clip0.mp4,OORklkFql3k_8.mp4,-3.0,Negative,OORklkFql3k,train,OORklkFql3k,8,OORklkFql3k_8_clip7.mp4
7npCA0zoQ8Q_1_clip0.mp4,7npCA0zoQ8Q_1.mp4,0.0,Neutral,7npCA0zoQ8Q,train,7npCA0zoQ8Q,1,7npCA0zoQ8Q_1_clip0.mp4
7npCA0zoQ8Q_1_clip0.mp4,7npCA0zoQ8Q_1.mp4,0.0,Neutral,7npCA0zoQ8Q,train,7npCA0zoQ8Q,1,7npCA0zoQ8Q_1_clip1.mp4
7npCA0zoQ8Q_1_clip0.mp4,7npCA0zoQ8Q_1.mp4,0.0,Neutral,7npCA0zoQ8Q,train,7npCA0zoQ8Q,1,7npCA0zoQ8Q_1_clip2.mp4
7npCA0zoQ8Q_1_clip0.mp4,7npCA0zoQ8Q_1.mp4,0.0,Neutral,7npCA0zoQ8Q,train,7npCA0zoQ8Q,1,7npCA0zoQ8Q_1_clip3.mp4
BLFUj7_uy_0_2_clip0.mp4,BLFUj7_uy_0_2.mp4,-0.33,Negative,BLFUj7_uy_0,train,BLFUj7_uy_0,2,BLFUj7_uy_0_2_clip0.mp4
sfaWfZ2-4c0_1_clip0.mp4,sfaWfZ2-4c0_1.mp4,-2.0,Negative,sfaWfZ2-4c0,train,sfaWfZ2-4c0,1,sfaWfZ2-4c0_1_clip0.mp4
sfaWfZ2-4c0_1_clip0.mp4,sfaWfZ2-4c0_1.mp4,-2.0,Negative,sfaWfZ2-4c0,train,sfaWfZ2-4c0,1,sfaWfZ2-4c0_1_clip1.mp4
sfaWfZ2-4c0_1_clip0.mp4,sfaWfZ2-4c0_1.mp4,-2.0,Negative,sfaWfZ2-4c0,train,sfaWfZ2-4c0,1,sfaWfZ2-4c0_1_clip2.mp4
sfaWfZ2-4c0_1_clip0.mp4,sfaWfZ2-4c0_1.mp4,-2.0,Negative,sfaWfZ2-4c0,train,sfaWfZ2-4c0,1,sfaWfZ2-4c0_1_clip3.mp4
BDCFV4EqHjY_1_clip0.mp4,BDCFV4EqHjY_1.mp4,0.0,Neutral,BDCFV4EqHjY,train,BDCFV4EqHjY,1,BDCFV4EqHjY_1_clip0.mp4
BDCFV4EqHjY_1_clip0.mp4,BDCFV4EqHjY_1.mp4,0.0,Neutral,BDCFV4EqHjY,train,BDCFV4EqHjY,1,BDCFV4EqHjY_1_clip1.mp4
BDCFV4EqHjY_1_clip0.mp4,BDCFV4EqHjY_1.mp4,0.0,Neutral,BDCFV4EqHjY,train,BDCFV4EqHjY,1,BDCFV4EqHjY_1_clip2.mp4
BDCFV4EqHjY_1_clip0.mp4,BDCFV4EqHjY_1.mp4,0.0,Neutral,BDCFV4EqHjY,train,BDCFV4EqHjY,1,BDCFV4EqHjY_1_clip3.mp4
ysGFcG_PI5I_1_clip0.mp4,ysGFcG_PI5I_1.mp4,-1.0,Negative,ysGFcG_PI5I,train,ysGFcG_PI5I,1,ysGFcG_PI5I_1_clip0.mp4
ysGFcG_PI5I_1_clip0.mp4,ysGFcG_PI5I_1.mp4,-1.0,Negative,ysGFcG_PI5I,train,ysGFcG_PI5I,1,ysGFcG_PI5I_1_clip1.mp4
ysGFcG_PI5I_1_clip0.mp4,ysGFcG_PI5I_1.mp4,-1.0,Negative,ysGFcG_PI5I,train,ysGFcG_PI5I,1,ysGFcG_PI5I_1_clip2.mp4
ysGFcG_PI5I_1_clip0.mp4,ysGFcG_PI5I_1.mp4,-1.0,Negative,ysGFcG_PI5I,train,ysGFcG_PI5I,1,ysGFcG_PI5I_1_clip3.mp4
ddWHTdJz2O8_0_clip0.mp4,ddWHTdJz2O8_0.mp4,0.0,Neutral,ddWHTdJz2O8,val,ddWHTdJz2O8,0,ddWHTdJz2O8_0_clip0.mp4
ddWHTdJz2O8_0_clip0.mp4,ddWHTdJz2O8_0.mp4,0.0,Neutral,ddWHTdJz2O8,val,ddWHTdJz2O8,0,ddWHTdJz2O8_0_clip1.mp4
ddWHTdJz2O8_0_clip0.mp4,ddWHTdJz2O8_0.mp4,0.0,Neutral,ddWHTdJz2O8,val,ddWHTdJz2O8,0,ddWHTdJz2O8_0_clip2.mp4
ddWHTdJz2O8_0_clip0.mp4,ddWHTdJz2O8_0.mp4,0.0,Neutral,ddWHTdJz2O8,val,ddWHTdJz2O8,0,ddWHTdJz2O8_0_clip3.mp4
ddWHTdJz2O8_0_clip0.mp4,ddWHTdJz2O8_0.mp4,0.0,Neutral,ddWHTdJz2O8,val,ddWHTdJz2O8,0,ddWHTdJz2O8_0_clip4.mp4
unOeTDc2rlY_15_clip0.mp4,unOeTDc2rlY_15.mp4,0.0,Neutral,unOeTDc2rlY,train,unOeTDc2rlY,15,unOeTDc2rlY_15_clip0.mp4
6ZA8I83x-oY_2_clip0.mp4,6ZA8I83x-oY_2.mp4,2.0,Positive,6ZA8I83x-oY,train,6ZA8I83x-oY,2,6ZA8I83x-oY_2_clip0.mp4
6ZA8I83x-oY_2_clip0.mp4,6ZA8I83x-oY_2.mp4,2.0,Positive,6ZA8I83x-oY,train,6ZA8I83x-oY,2,6ZA8I83x-oY_2_clip1.mp4
6ZA8I83x-oY_2_clip0.mp4,6ZA8I83x-oY_2.mp4,2.0,Positive,6ZA8I83x-oY,train,6ZA8I83x-oY,2,6ZA8I83x-oY_2_clip2.mp4
6ZA8I83x-oY_2_clip0.mp4,6ZA8I83x-oY_2.mp4,2.0,Positive,6ZA8I83x-oY,train,6ZA8I83x-oY,2,6ZA8I83x-oY_2_clip3.mp4
gL8h7lOPv1Q_9_clip0.mp4,gL8h7lOPv1Q_9.mp4,0.0,Neutral,gL8h7lOPv1Q,train,gL8h7lOPv1Q,9,gL8h7lOPv1Q_9_clip0.mp4
gL8h7lOPv1Q_9_clip0.mp4,gL8h7lOPv1Q_9.mp4,0.0,Neutral,gL8h7lOPv1Q,train,gL8h7lOPv1Q,9,gL8h7lOPv1Q_9_clip1.mp4
Jz1oMq6l-ZM_7_clip0.mp4,Jz1oMq6l-ZM_7.mp4,0.0,Neutral,Jz1oMq6l-ZM,train,Jz1oMq6l-ZM,7,Jz1oMq6l-ZM_7_clip0.mp4
Jz1oMq6l-ZM_7_clip0.mp4,Jz1oMq6l-ZM_7.mp4,0.0,Neutral,Jz1oMq6l-ZM,train,Jz1oMq6l-ZM,7,Jz1oMq6l-ZM_7_clip1.mp4
Jz1oMq6l-ZM_7_clip0.mp4,Jz1oMq6l-ZM_7.mp4,0.0,Neutral,Jz1oMq6l-ZM,train,Jz1oMq6l-ZM,7,Jz1oMq6l-ZM_7_clip2.mp4
Jz1oMq6l-ZM_7_clip0.mp4,Jz1oMq6l-ZM_7.mp4,0.0,Neutral,Jz1oMq6l-ZM,train,Jz1oMq6l-ZM,7,Jz1oMq6l-ZM_7_clip3.mp4
Jz1oMq6l-ZM_7_clip0.mp4,Jz1oMq6l-ZM_7.mp4,0.0,Neutral,Jz1oMq6l-ZM,train,Jz1oMq6l-ZM,7,Jz1oMq6l-ZM_7_clip4.mp4
Jz1oMq6l-ZM_7_clip0.mp4,Jz1oMq6l-ZM_7.mp4,0.0,Neutral,Jz1oMq6l-ZM,train,Jz1oMq6l-ZM,7,Jz1oMq6l-ZM_7_clip5.mp4
Jz1oMq6l-ZM_7_clip0.mp4,Jz1oMq6l-ZM_7.mp4,0.0,Neutral,Jz1oMq6l-ZM,train,Jz1oMq6l-ZM,7,Jz1oMq6l-ZM_7_clip6.mp4
puum3vabpb4_13_clip0.mp4,puum3vabpb4_13.mp4,1.0,Positive,puum3vabpb4,train,puum3vabpb4,13,puum3vabpb4_13_clip0.mp4
puum3vabpb4_13_clip0.mp4,puum3vabpb4_13.mp4,1.0,Positive,puum3vabpb4,train,puum3vabpb4,13,puum3vabpb4_13_clip1.mp4
dDFyJp_OkeA_4_clip0.mp4,dDFyJp_OkeA_4.mp4,1.0,Positive,dDFyJp_OkeA,train,dDFyJp_OkeA,4,dDFyJp_OkeA_4_clip0.mp4
dDFyJp_OkeA_4_clip0.mp4,dDFyJp_OkeA_4.mp4,1.0,Positive,dDFyJp_OkeA,train,dDFyJp_OkeA,4,dDFyJp_OkeA_4_clip1.mp4
dDFyJp_OkeA_4_clip0.mp4,dDFyJp_OkeA_4.mp4,1.0,Positive,dDFyJp_OkeA,train,dDFyJp_OkeA,4,dDFyJp_OkeA_4_clip2.mp4
dDFyJp_OkeA_4_clip0.mp4,dDFyJp_OkeA_4.mp4,1.0,Positive,dDFyJp_OkeA,train,dDFyJp_OkeA,4,dDFyJp_OkeA_4_clip3.mp4
G4HMKRdIva0_1_clip0.mp4,G4HMKRdIva0_1.mp4,0.0,Neutral,G4HMKRdIva0,train,G4HMKRdIva0,1,G4HMKRdIva0_1_clip0.mp4
G4HMKRdIva0_1_clip0.mp4,G4HMKRdIva0_1.mp4,0.0,Neutral,G4HMKRdIva0,train,G4HMKRdIva0,1,G4HMKRdIva0_1_clip1.mp4
TM7cHOHfF70_8_clip0.mp4,TM7cHOHfF70_8.mp4,-1.0,Negative,TM7cHOHfF70,train,TM7cHOHfF70,8,TM7cHOHfF70_8_clip0.mp4
TM7cHOHfF70_8_clip0.mp4,TM7cHOHfF70_8.mp4,-1.0,Negative,TM7cHOHfF70,train,TM7cHOHfF70,8,TM7cHOHfF70_8_clip1.mp4
wR3zalLV_6c_10_clip0.mp4,wR3zalLV_6c_10.mp4,1.33,Positive,wR3zalLV_6c,val,wR3zalLV_6c,10,wR3zalLV_6c_10_clip0.mp4
wR3zalLV_6c_10_clip0.mp4,wR3zalLV_6c_10.mp4,1.33,Positive,wR3zalLV_6c,val,wR3zalLV_6c,10,wR3zalLV_6c_10_clip1.mp4
IB0lGIxP8YY_2_clip0.mp4,IB0lGIxP8YY_2.mp4,-1.0,Negative,IB0lGIxP8YY,train,IB0lGIxP8YY,2,IB0lGIxP8YY_2_clip0.mp4
IB0lGIxP8YY_2_clip0.mp4,IB0lGIxP8YY_2.mp4,-1.0,Negative,IB0lGIxP8YY,train,IB0lGIxP8YY,2,IB0lGIxP8YY_2_clip1.mp4
IB0lGIxP8YY_2_clip0.mp4,IB0lGIxP8YY_2.mp4,-1.0,Negative,IB0lGIxP8YY,train,IB0lGIxP8YY,2,IB0lGIxP8YY_2_clip2.mp4
Ceu9AkIjuLY_6_clip0.mp4,Ceu9AkIjuLY_6.mp4,-2.0,Negative,Ceu9AkIjuLY,test,Ceu9AkIjuLY,6,Ceu9AkIjuLY_6_clip0.mp4
Ceu9AkIjuLY_6_clip0.mp4,Ceu9AkIjuLY_6.mp4,-2.0,Negative,Ceu9AkIjuLY,test,Ceu9AkIjuLY,6,Ceu9AkIjuLY_6_clip1.mp4
unOeTDc2rlY_5_clip0.mp4,unOeTDc2rlY_5.mp4,2.0,Positive,unOeTDc2rlY,train,unOeTDc2rlY,5,unOeTDc2rlY_5_clip0.mp4
unOeTDc2rlY_5_clip0.mp4,unOeTDc2rlY_5.mp4,2.0,Positive,unOeTDc2rlY,train,unOeTDc2rlY,5,unOeTDc2rlY_5_clip1.mp4
unOeTDc2rlY_5_clip0.mp4,unOeTDc2rlY_5.mp4,2.0,Positive,unOeTDc2rlY,train,unOeTDc2rlY,5,unOeTDc2rlY_5_clip2.mp4
EO_5o9Gup6g_9_clip0.mp4,EO_5o9Gup6g_9.mp4,-1.33,Negative,EO_5o9Gup6g,train,EO_5o9Gup6g,9,EO_5o9Gup6g_9_clip0.mp4
EO_5o9Gup6g_9_clip0.mp4,EO_5o9Gup6g_9.mp4,-1.33,Negative,EO_5o9Gup6g,train,EO_5o9Gup6g,9,EO_5o9Gup6g_9_clip1.mp4
VhKJm_jiciU_4_clip0.mp4,VhKJm_jiciU_4.mp4,0.0,Neutral,VhKJm_jiciU,train,VhKJm_jiciU,4,VhKJm_jiciU_4_clip0.mp4
VhKJm_jiciU_4_clip0.mp4,VhKJm_jiciU_4.mp4,0.0,Neutral,VhKJm_jiciU,train,VhKJm_jiciU,4,VhKJm_jiciU_4_clip1.mp4
XAT2IfFFAU0_3_clip0.mp4,XAT2IfFFAU0_3.mp4,0.0,Neutral,XAT2IfFFAU0,train,XAT2IfFFAU0,3,XAT2IfFFAU0_3_clip0.mp4
XAT2IfFFAU0_3_clip0.mp4,XAT2IfFFAU0_3.mp4,0.0,Neutral,XAT2IfFFAU0,train,XAT2IfFFAU0,3,XAT2IfFFAU0_3_clip1.mp4
Q8naC1qriIU_1_clip0.mp4,Q8naC1qriIU_1.mp4,0.0,Neutral,Q8naC1qriIU,test,Q8naC1qriIU,1,Q8naC1qriIU_1_clip0.mp4
Q8naC1qriIU_1_clip0.mp4,Q8naC1qriIU_1.mp4,0.0,Neutral,Q8naC1qriIU,test,Q8naC1qriIU,1,Q8naC1qriIU_1_clip1.mp4
Q8naC1qriIU_1_clip0.mp4,Q8naC1qriIU_1.mp4,0.0,Neutral,Q8naC1qriIU,test,Q8naC1qriIU,1,Q8naC1qriIU_1_clip2.mp4
Q8naC1qriIU_1_clip0.mp4,Q8naC1qriIU_1.mp4,0.0,Neutral,Q8naC1qriIU,test,Q8naC1qriIU,1,Q8naC1qriIU_1_clip3.mp4
iEOBNT0HFtU_6_clip0.mp4,iEOBNT0HFtU_6.mp4,-1.0,Negative,iEOBNT0HFtU,train,iEOBNT0HFtU,6,iEOBNT0HFtU_6_clip0.mp4
iEOBNT0HFtU_6_clip0.mp4,iEOBNT0HFtU_6.mp4,-1.0,Negative,iEOBNT0HFtU,train,iEOBNT0HFtU,6,iEOBNT0HFtU_6_clip1.mp4
ZRic9ygn9f8_1_clip0.mp4,ZRic9ygn9f8_1.mp4,0.0,Neutral,ZRic9ygn9f8,val,ZRic9ygn9f8,1,ZRic9ygn9f8_1_clip0.mp4
yDIFWzOBjXc_9_clip0.mp4,yDIFWzOBjXc_9.mp4,1.0,Positive,yDIFWzOBjXc,train,yDIFWzOBjXc,9,yDIFWzOBjXc_9_clip0.mp4
EO_5o9Gup6g_15_clip0.mp4,EO_5o9Gup6g_15.mp4,-1.0,Negative,EO_5o9Gup6g,train,EO_5o9Gup6g,15,EO_5o9Gup6g_15_clip0.mp4
4poXF3xo6Z8_4_clip0.mp4,4poXF3xo6Z8_4.mp4,1.0,Positive,4poXF3xo6Z8,train,4poXF3xo6Z8,4,4poXF3xo6Z8_4_clip0.mp4
4poXF3xo6Z8_4_clip0.mp4,4poXF3xo6Z8_4.mp4,1.0,Positive,4poXF3xo6Z8,train,4poXF3xo6Z8,4,4poXF3xo6Z8_4_clip1.mp4
4poXF3xo6Z8_4_clip0.mp4,4poXF3xo6Z8_4.mp4,1.0,Positive,4poXF3xo6Z8,train,4poXF3xo6Z8,4,4poXF3xo6Z8_4_clip2.mp4
4poXF3xo6Z8_4_clip0.mp4,4poXF3xo6Z8_4.mp4,1.0,Positive,4poXF3xo6Z8,train,4poXF3xo6Z8,4,4poXF3xo6Z8_4_clip3.mp4
4poXF3xo6Z8_4_clip0.mp4,4poXF3xo6Z8_4.mp4,1.0,Positive,4poXF3xo6Z8,train,4poXF3xo6Z8,4,4poXF3xo6Z8_4_clip4.mp4
fsd1qPLA3kY_1_clip0.mp4,fsd1qPLA3kY_1.mp4,0.0,Neutral,fsd1qPLA3kY,train,fsd1qPLA3kY,1,fsd1qPLA3kY_1_clip0.mp4
fsd1qPLA3kY_1_clip0.mp4,fsd1qPLA3kY_1.mp4,0.0,Neutral,fsd1qPLA3kY,train,fsd1qPLA3kY,1,fsd1qPLA3kY_1_clip1.mp4
xnNZyfhusAk_2_clip0.mp4,xnNZyfhusAk_2.mp4,0.0,Neutral,xnNZyfhusAk,train,xnNZyfhusAk,2,xnNZyfhusAk_2_clip0.mp4
xnNZyfhusAk_2_clip0.mp4,xnNZyfhusAk_2.mp4,0.0,Neutral,xnNZyfhusAk,train,xnNZyfhusAk,2,xnNZyfhusAk_2_clip1.mp4
K62NK2KYhws_2_clip0.mp4,K62NK2KYhws_2.mp4,2.0,Positive,K62NK2KYhws,train,K62NK2KYhws,2,K62NK2KYhws_2_clip0.mp4
K62NK2KYhws_2_clip0.mp4,K62NK2KYhws_2.mp4,2.0,Positive,K62NK2KYhws,train,K62NK2KYhws,2,K62NK2KYhws_2_clip1.mp4
R8leu0tEJ4o_3_clip0.mp4,R8leu0tEJ4o_3.mp4,-2.0,Negative,R8leu0tEJ4o,train,R8leu0tEJ4o,3,R8leu0tEJ4o_3_clip0.mp4
R8leu0tEJ4o_3_clip0.mp4,R8leu0tEJ4o_3.mp4,-2.0,Negative,R8leu0tEJ4o,train,R8leu0tEJ4o,3,R8leu0tEJ4o_3_clip1.mp4
R8leu0tEJ4o_3_clip0.mp4,R8leu0tEJ4o_3.mp4,-2.0,Negative,R8leu0tEJ4o,train,R8leu0tEJ4o,3,R8leu0tEJ4o_3_clip2.mp4
R8leu0tEJ4o_3_clip0.mp4,R8leu0tEJ4o_3.mp4,-2.0,Negative,R8leu0tEJ4o,train,R8leu0tEJ4o,3,R8leu0tEJ4o_3_clip3.mp4
R8leu0tEJ4o_3_clip0.mp4,R8leu0tEJ4o_3.mp4,-2.0,Negative,R8leu0tEJ4o,train,R8leu0tEJ4o,3,R8leu0tEJ4o_3_clip4.mp4
R8leu0tEJ4o_3_clip0.mp4,R8leu0tEJ4o_3.mp4,-2.0,Negative,R8leu0tEJ4o,train,R8leu0tEJ4o,3,R8leu0tEJ4o_3_clip5.mp4
ddWHTdJz2O8_1_clip0.mp4,ddWHTdJz2O8_1.mp4,0.0,Neutral,ddWHTdJz2O8,val,ddWHTdJz2O8,1,ddWHTdJz2O8_1_clip0.mp4
ddWHTdJz2O8_1_clip0.mp4,ddWHTdJz2O8_1.mp4,0.0,Neutral,ddWHTdJz2O8,val,ddWHTdJz2O8,1,ddWHTdJz2O8_1_clip1.mp4
ddWHTdJz2O8_1_clip0.mp4,ddWHTdJz2O8_1.mp4,0.0,Neutral,ddWHTdJz2O8,val,ddWHTdJz2O8,1,ddWHTdJz2O8_1_clip2.mp4
ddWHTdJz2O8_1_clip0.mp4,ddWHTdJz2O8_1.mp4,0.0,Neutral,ddWHTdJz2O8,val,ddWHTdJz2O8,1,ddWHTdJz2O8_1_clip3.mp4
MSmTFZ_-THM_4_clip0.mp4,MSmTFZ_-THM_4.mp4,1.67,Positive,MSmTFZ_-THM,val,MSmTFZ_-THM,4,MSmTFZ_-THM_4_clip0.mp4
MSmTFZ_-THM_4_clip0.mp4,MSmTFZ_-THM_4.mp4,1.67,Positive,MSmTFZ_-THM,val,MSmTFZ_-THM,4,MSmTFZ_-THM_4_clip1.mp4
MSmTFZ_-THM_4_clip0.mp4,MSmTFZ_-THM_4.mp4,1.67,Positive,MSmTFZ_-THM,val,MSmTFZ_-THM,4,MSmTFZ_-THM_4_clip2.mp4
MSmTFZ_-THM_4_clip0.mp4,MSmTFZ_-THM_4.mp4,1.67,Positive,MSmTFZ_-THM,val,MSmTFZ_-THM,4,MSmTFZ_-THM_4_clip3.mp4
wLrgvSYLPUI_1_clip0.mp4,wLrgvSYLPUI_1.mp4,0.0,Neutral,wLrgvSYLPUI,train,wLrgvSYLPUI,1,wLrgvSYLPUI_1_clip0.mp4
wLrgvSYLPUI_1_clip0.mp4,wLrgvSYLPUI_1.mp4,0.0,Neutral,wLrgvSYLPUI,train,wLrgvSYLPUI,1,wLrgvSYLPUI_1_clip1.mp4
wLrgvSYLPUI_1_clip0.mp4,wLrgvSYLPUI_1.mp4,0.0,Neutral,wLrgvSYLPUI,train,wLrgvSYLPUI,1,wLrgvSYLPUI_1_clip2.mp4
qed3medhsj4_3_clip0.mp4,qed3medhsj4_3.mp4,1.0,Positive,qed3medhsj4,train,qed3medhsj4,3,qed3medhsj4_3_clip0.mp4
qed3medhsj4_3_clip0.mp4,qed3medhsj4_3.mp4,1.0,Positive,qed3medhsj4,train,qed3medhsj4,3,qed3medhsj4_3_clip1.mp4
qed3medhsj4_3_clip0.mp4,qed3medhsj4_3.mp4,1.0,Positive,qed3medhsj4,train,qed3medhsj4,3,qed3medhsj4_3_clip2.mp4
qed3medhsj4_3_clip0.mp4,qed3medhsj4_3.mp4,1.0,Positive,qed3medhsj4,train,qed3medhsj4,3,qed3medhsj4_3_clip3.mp4
qed3medhsj4_3_clip0.mp4,qed3medhsj4_3.mp4,1.0,Positive,qed3medhsj4,train,qed3medhsj4,3,qed3medhsj4_3_clip4.mp4
tL8RzwWSmAE_1_clip0.mp4,tL8RzwWSmAE_1.mp4,0.0,Neutral,tL8RzwWSmAE,train,tL8RzwWSmAE,1,tL8RzwWSmAE_1_clip0.mp4
tL8RzwWSmAE_1_clip0.mp4,tL8RzwWSmAE_1.mp4,0.0,Neutral,tL8RzwWSmAE,train,tL8RzwWSmAE,1,tL8RzwWSmAE_1_clip1.mp4
2QXHdu2zlQY_0_clip0.mp4,2QXHdu2zlQY_0.mp4,-2.0,Negative,2QXHdu2zlQY,train,2QXHdu2zlQY,0,2QXHdu2zlQY_0_clip0.mp4
2QXHdu2zlQY_0_clip0.mp4,2QXHdu2zlQY_0.mp4,-2.0,Negative,2QXHdu2zlQY,train,2QXHdu2zlQY,0,2QXHdu2zlQY_0_clip1.mp4
2QXHdu2zlQY_0_clip0.mp4,2QXHdu2zlQY_0.mp4,-2.0,Negative,2QXHdu2zlQY,train,2QXHdu2zlQY,0,2QXHdu2zlQY_0_clip2.mp4
2QXHdu2zlQY_0_clip0.mp4,2QXHdu2zlQY_0.mp4,-2.0,Negative,2QXHdu2zlQY,train,2QXHdu2zlQY,0,2QXHdu2zlQY_0_clip3.mp4
