key,sentiment_score,confidence_score,negation_score,uncertainty_score,hedging_score,subjectivity_score,polarity_score
U2Ydtq6qvL0[4],0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
U4-u5NZLA_w[0],0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
U4-u5NZLA_w[1],-1.0,0.0,1.0,0.0,0.0,0.0,0.33333334
U6IqFbpM-VM[0],1.6666666,2.0,0.0,0.0,0.0,0.0,0.0
U6IqFbpM-VM[1],0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.33333334
U8Ewftg_8CI[0],-1.3333334,0.0,1.0,0.0,0.0,0.0,0.6666667
U8Ewftg_8CI[1],-1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
U8Ewftg_8CI[2],1.3333334,2.0,0.33333334,0.0,0.0,0.0,0.0
U8Ewftg_8CI[3],1.0,1.0,0.0,0.0,0.0,0.0,0.6666667
U8Ewftg_8CI[4],-0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.33333334
U8Ewftg_8CI[5],0.6666667,1.6666666,0.0,0.0,0.0,0.0,0.0
U8Ewftg_8CI[6],1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
U8Ewftg_8CI[7],0.33333334,1.0,0.0,0.0,0.33333334,0.0,0.0
U8VYG_g6yVE[0],2.0,1.3333334,0.0,0.0,0.0,0.0,0.0
U8VYG_g6yVE[1],1.3333334,2.3333333,0.0,0.0,0.0,0.0,0.0
U8VYG_g6yVE[2],2.6666667,2.6666667,0.0,0.0,0.6666667,0.0,0.0
U8VYG_g6yVE[3],2.6666667,2.6666667,0.0,0.0,0.0,0.0,0.0
UF9OlX-QNHU[0],1.0,0.6666667,0.0,0.0,0.0,0.0,0.33333334
UF9OlX-QNHU[1],1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
UKVwc6I06x8[0],1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
UKVwc6I06x8[1],1.6666666,2.3333333,0.0,0.0,0.0,0.0,0.0
UKVwc6I06x8[2],1.0,1.3333334,0.0,0.0,0.0,0.6666667,0.0
UK_IXtJ2BqI[0],0.0,1.3333334,0.0,0.0,0.0,0.0,0.0
UK_IXtJ2BqI[10],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK_IXtJ2BqI[11],0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
UK_IXtJ2BqI[12],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK_IXtJ2BqI[13],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK_IXtJ2BqI[14],-1.0,0.0,0.0,0.0,0.0,0.33333334,0.0
UK_IXtJ2BqI[15],-1.0,0.0,1.0,0.0,0.0,0.0,0.0
UK_IXtJ2BqI[16],-1.3333334,0.0,0.6666667,0.6666667,0.0,1.0,0.0
UK_IXtJ2BqI[17],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK_IXtJ2BqI[1],1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
UK_IXtJ2BqI[2],1.0,1.0,0.0,0.0,0.0,0.0,0.0
UK_IXtJ2BqI[3],1.3333334,1.3333334,0.0,0.0,0.33333334,0.0,0.0
UK_IXtJ2BqI[4],1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
UK_IXtJ2BqI[5],0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
UK_IXtJ2BqI[6],2.6666667,1.6666666,0.0,0.0,0.0,0.0,0.0
UK_IXtJ2BqI[7],1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
UK_IXtJ2BqI[8],1.0,1.0,0.0,0.0,0.0,0.0,0.0
UK_IXtJ2BqI[9],1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
ULkFbie8g-I[0],-0.6666667,0.0,0.6666667,0.0,0.0,0.0,0.33333334
ULkFbie8g-I[1],-0.33333334,0.33333334,0.33333334,0.33333334,0.0,0.0,0.6666667
ULkFbie8g-I[2],-0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0
ULtBuI6nMaY[0],0.0,0.6666667,0.0,0.33333334,0.0,0.0,0.0
ULtBuI6nMaY[1],2.0,2.0,0.0,0.0,0.0,0.0,0.0
ULtBuI6nMaY[2],-0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
ULtBuI6nMaY[3],0.6666667,1.0,0.0,0.0,0.0,0.0,0.0
ULtBuI6nMaY[4],0.6666667,2.3333333,0.0,0.33333334,0.0,0.33333334,0.0
ULtBuI6nMaY[5],0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
UNLD7eYPzfQ[0],-1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
UNLD7eYPzfQ[1],-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
UPghCarcnMc[0],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPghCarcnMc[1],0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
UPghCarcnMc[2],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPghCarcnMc[3],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
UPghCarcnMc[4],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPghCarcnMc[5],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPghCarcnMc[6],0.0,0.0,0.0,0.0,0.0,0.0,0.0
URP2YlSNuZ4[0],0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
URP2YlSNuZ4[1],0.0,0.33333334,0.0,0.0,0.0,0.0,0.6666667
USkMa4Evv7U[0],1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
USkMa4Evv7U[1],0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
USkMa4Evv7U[2],1.3333334,0.33333334,0.0,0.0,0.0,0.0,0.0
UTErYLpdAY0[0],1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
UTNP1roJV3I[0],0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
UTNP1roJV3I[1],0.0,0.0,0.0,1.0,0.0,0.0,0.0
UTNP1roJV3I[2],-0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0
UTNP1roJV3I[3],-0.6666667,0.0,0.0,0.6666667,0.0,0.6666667,0.0
UTNP1roJV3I[4],-0.6666667,0.0,0.0,0.33333334,0.0,0.6666667,0.0
UUukBV82P9A[0],0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
UUukBV82P9A[10],1.0,1.0,0.0,0.0,0.0,0.0,0.0
UUukBV82P9A[11],0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
UUukBV82P9A[1],-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
UUukBV82P9A[2],0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
UUukBV82P9A[3],-1.0,0.0,0.0,0.6666667,0.0,0.6666667,0.0
UUukBV82P9A[4],1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
UUukBV82P9A[5],0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
UUukBV82P9A[6],1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
UUukBV82P9A[7],0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
UUukBV82P9A[8],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UUukBV82P9A[9],-0.33333334,0.6666667,0.0,0.6666667,0.0,0.6666667,0.0
UXvMaHD9kmA[0],0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
UXvMaHD9kmA[10],1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
UXvMaHD9kmA[11],1.3333334,1.6666666,0.0,0.0,0.0,0.0,0.0
UXvMaHD9kmA[12],1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
UXvMaHD9kmA[13],0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
UXvMaHD9kmA[14],0.6666667,1.6666666,0.0,0.0,0.0,0.0,0.0
UXvMaHD9kmA[1],1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
UXvMaHD9kmA[2],-0.33333334,0.33333334,0.0,0.0,0.0,0.33333334,0.0
UXvMaHD9kmA[3],0.0,1.0,0.0,0.0,0.0,0.0,0.0
UXvMaHD9kmA[4],1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
UXvMaHD9kmA[5],-0.33333334,1.0,0.0,0.0,0.0,0.33333334,0.0
UXvMaHD9kmA[6],1.3333334,1.6666666,0.0,0.0,0.0,0.0,0.33333334
UXvMaHD9kmA[7],2.0,1.6666666,0.0,0.0,0.0,0.0,0.0
UXvMaHD9kmA[8],-1.6666666,0.0,0.33333334,0.0,0.0,0.0,0.33333334
UXvMaHD9kmA[9],1.3333334,1.6666666,0.0,0.0,0.0,0.0,0.0
Ua4g9q0r-dI[0],0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334
Ua4g9q0r-dI[10],-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
Ua4g9q0r-dI[11],-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.6666667
Ua4g9q0r-dI[12],0.0,0.0,0.0,0.0,0.0,0.0,0.33333334
Ua4g9q0r-dI[13],0.6666667,0.33333334,0.33333334,0.0,0.0,0.0,0.0
Ua4g9q0r-dI[14],0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ua4g9q0r-dI[15],0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
Ua4g9q0r-dI[16],0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
Ua4g9q0r-dI[1],0.0,0.6666667,0.6666667,0.0,0.0,0.0,0.0
Ua4g9q0r-dI[2],0.0,1.0,0.0,0.0,0.0,0.0,0.33333334
Ua4g9q0r-dI[3],-0.6666667,0.0,0.33333334,0.0,0.0,0.0,0.0
Ua4g9q0r-dI[4],0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ua4g9q0r-dI[5],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
Ua4g9q0r-dI[6],0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
Ua4g9q0r-dI[7],0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
Ua4g9q0r-dI[8],0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334
Ua4g9q0r-dI[9],0.0,0.0,0.0,0.0,0.0,0.0,0.6666667
Uc-0G7RRxoY[0],1.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334
Uc-0G7RRxoY[1],0.0,1.3333334,0.0,0.0,0.0,0.0,0.0
Uc-0G7RRxoY[2],0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
UcINGGuysBE[0],1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
UcINGGuysBE[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UcINGGuysBE[2],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UcINGGuysBE[3],0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
UcINGGuysBE[4],-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
UcINGGuysBE[5],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UcINGGuysBE[6],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UcINGGuysBE[7],-0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0
UcV-bpksJi0[0],0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
UcV-bpksJi0[1],0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
UcV-bpksJi0[2],0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
Uc_6d-fkZEc[0],0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334
Uc_6d-fkZEc[1],0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
Uc_6d-fkZEc[2],0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
UeOIb6s0pVM[0],0.0,2.0,0.0,0.0,0.0,0.0,0.0
UeOIb6s0pVM[10],2.0,2.0,0.0,0.0,0.0,0.0,0.0
UeOIb6s0pVM[1],1.6666666,2.0,0.0,0.0,0.0,0.0,0.0
UeOIb6s0pVM[2],2.3333333,3.0,0.0,0.0,0.0,0.0,0.0
UeOIb6s0pVM[3],1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
UeOIb6s0pVM[4],1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
UeOIb6s0pVM[5],1.6666666,1.6666666,0.0,0.0,0.0,0.6666667,0.0
UeOIb6s0pVM[6],2.0,1.6666666,0.0,0.0,0.0,0.0,0.0
UeOIb6s0pVM[7],2.0,2.6666667,0.0,0.0,0.0,0.0,0.0
UeOIb6s0pVM[8],2.0,2.0,0.0,0.0,0.0,0.0,0.0
UeOIb6s0pVM[9],0.6666667,2.0,0.0,0.0,0.0,0.0,0.0
UfLMdSGGQVw[0],1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
UfLMdSGGQVw[1],2.0,1.3333334,0.0,0.0,0.0,0.0,0.0
UfLMdSGGQVw[2],1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
UfLMdSGGQVw[3],1.3333334,1.6666666,0.0,0.0,0.6666667,0.0,0.0
UfLMdSGGQVw[4],1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
UfLMdSGGQVw[5],2.0,2.0,0.0,0.0,0.0,0.0,0.0
UfLMdSGGQVw[6],1.3333334,2.0,0.0,0.0,0.0,0.0,0.0
UfLMdSGGQVw[7],1.6666666,2.0,0.0,0.0,0.0,0.0,0.0
UfLMdSGGQVw[8],2.0,2.3333333,0.0,0.0,0.0,0.0,0.0
UfLMdSGGQVw[9],2.0,1.6666666,0.0,0.0,0.6666667,0.0,0.0
UgTM9y2rD38[0],1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
UgTM9y2rD38[1],1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
UgTM9y2rD38[2],2.6666667,2.3333333,0.0,0.0,0.0,0.0,0.0
UiPmjKggv1s[0],-0.6666667,0.33333334,0.0,0.33333334,0.0,0.33333334,0.0
Uiq0lf9ibF8[0],0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
UiurP5k-f1A[0],1.0,1.0,0.0,0.0,0.0,0.0,0.0
UiurP5k-f1A[1],1.0,1.6666666,0.0,0.0,0.0,0.0,0.0
UiurP5k-f1A[2],1.0,2.0,0.0,0.0,0.0,0.0,0.0
UjT8pHMN8Q8[0],0.33333334,0.0,0.33333334,0.33333334,0.0,0.0,0.0
UjT8pHMN8Q8[1],0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
UjqA6KVW2m8[0],-0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334
UjqA6KVW2m8[1],1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
UjqA6KVW2m8[2],0.6666667,1.0,0.0,0.0,0.0,0.0,0.0
UjqA6KVW2m8[3],-1.3333334,0.0,1.3333334,1.0,0.6666667,0.33333334,0.6666667
UjqA6KVW2m8[4],-0.6666667,0.33333334,1.0,0.33333334,0.0,0.0,0.0
UjqA6KVW2m8[5],1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
UjqA6KVW2m8[6],0.6666667,1.0,0.0,0.0,0.0,0.0,0.0
UjqA6KVW2m8[7],-1.0,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0
UjqA6KVW2m8[8],2.0,1.6666666,0.0,0.0,0.6666667,0.0,0.0
UjqA6KVW2m8[9],1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
UkqTwAuA8jI[0],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UkqTwAuA8jI[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UkqTwAuA8jI[2],0.0,0.0,1.0,0.0,0.0,0.0,0.0
UkqTwAuA8jI[3],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UlTJmndbGHM[0],0.33333334,1.3333334,0.0,0.0,0.0,0.33333334,0.0
UlTJmndbGHM[1],1.6666666,2.3333333,0.0,0.0,0.0,0.0,0.0
UlTJmndbGHM[2],-1.0,1.0,0.33333334,0.6666667,0.0,1.3333334,0.33333334
UlTJmndbGHM[3],-1.0,0.0,0.0,1.3333334,0.0,0.0,0.0
UlTJmndbGHM[4],1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
UlTJmndbGHM[5],-1.3333334,0.0,1.0,1.3333334,0.0,0.0,0.33333334
UmB5c_QqUPs[0],-0.33333334,0.6666667,0.0,0.6666667,0.0,0.33333334,0.0
UmB5c_QqUPs[10],-0.33333334,0.0,0.0,0.33333334,0.0,0.6666667,0.0
UmB5c_QqUPs[11],-1.6666666,0.0,0.33333334,1.0,0.0,0.33333334,0.0
UmB5c_QqUPs[12],-1.3333334,0.0,0.0,0.6666667,0.0,0.6666667,0.0
UmB5c_QqUPs[1],-2.3333333,0.0,0.0,1.0,0.0,0.0,0.33333334
UmB5c_QqUPs[2],-0.6666667,0.0,0.0,0.33333334,0.0,0.0,0.0
UmB5c_QqUPs[3],2.0,0.0,0.0,0.0,0.0,0.0,0.0
UmB5c_QqUPs[4],1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
UmB5c_QqUPs[5],-0.6666667,0.33333334,0.0,1.3333334,0.0,0.0,0.0
UmB5c_QqUPs[6],0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
UmB5c_QqUPs[7],-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
UmB5c_QqUPs[8],0.33333334,0.0,0.0,1.0,0.0,0.33333334,0.0
UmB5c_QqUPs[9],-0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.0
UtjenieM1Ak[0],0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0
UtjenieM1Ak[1],0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0
UtjenieM1Ak[2],1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
UtuTyW9pUN8[0],0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
UtuTyW9pUN8[1],0.33333334,1.0,0.0,0.33333334,0.0,0.33333334,0.0
UtuTyW9pUN8[2],-0.33333334,0.33333334,0.33333334,0.33333334,0.0,0.0,0.0
UtuTyW9pUN8[3],-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
UtuTyW9pUN8[4],-0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
UtuTyW9pUN8[5],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UtuTyW9pUN8[6],0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
UtuTyW9pUN8[7],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UuR4Rw38v_U[0],-1.0,0.0,0.33333334,0.33333334,0.0,0.6666667,0.0
UuR4Rw38v_U[1],0.0,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0
UuR4Rw38v_U[2],0.0,0.33333334,0.33333334,0.33333334,0.0,0.0,0.0
Uu_XyXyKHAk[0],-1.0,1.0,0.0,0.0,0.0,0.0,0.0
UvniNGPyeBc[0],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
UvniNGPyeBc[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uw1nWfSuyo8[0],0.33333334,0.33333334,0.0,0.0,0.33333334,0.0,0.0
Uw1nWfSuyo8[1],0.6666667,0.33333334,0.0,0.33333334,0.0,0.0,0.0
UweZVaFqruU[0],0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
UweZVaFqruU[1],0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
UweZVaFqruU[2],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UweZVaFqruU[3],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UweZVaFqruU[4],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UweZVaFqruU[5],0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
UweZVaFqruU[6],0.0,0.0,0.0,0.0,0.0,0.0,0.0
UweZVaFqruU[7],0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
UweZVaFqruU[8],2.0,1.3333334,0.0,0.0,0.0,0.0,0.0
V0SvSPkiJUY[0],2.3333333,2.3333333,0.0,0.0,0.0,0.0,0.0
V0SvSPkiJUY[1],0.6666667,2.3333333,0.0,0.0,0.0,0.0,0.0
V0SvSPkiJUY[2],-0.33333334,2.3333333,0.0,0.0,0.0,0.0,0.0
V0SvSPkiJUY[3],1.6666666,2.3333333,0.0,0.0,0.0,0.0,0.0
V0SvSPkiJUY[4],0.6666667,1.3333334,0.0,0.6666667,0.0,0.0,0.0
V0SvSPkiJUY[5],0.0,1.0,0.0,0.0,0.0,0.0,0.0
V0SvSPkiJUY[6],-0.33333334,1.0,0.0,0.0,0.33333334,0.0,0.0
V0SvSPkiJUY[7],0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
V0SvSPkiJUY[8],1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
V27mmEkN80g[0],0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
V2X1NU5RkwY[0],-0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
V2X1NU5RkwY[1],0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
V2X1NU5RkwY[2],0.0,0.0,0.0,0.0,0.0,0.0,0.0
V2X1NU5RkwY[3],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
V2X1NU5RkwY[4],0.0,0.0,0.0,0.0,0.0,0.0,0.0
V2X1NU5RkwY[5],-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
V2X1NU5RkwY[6],0.0,0.0,0.0,0.0,0.0,0.0,0.0
V5lfNohNlEg[0],1.0,0.6666667,0.0,0.0,0.0,0.0,0.33333334
V7OFSHYcQD0[0],-0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0
VA6lVHlj5d0[0],1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
VA6lVHlj5d0[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
VA6lVHlj5d0[2],1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
VA6lVHlj5d0[3],1.0,0.6666667,0.33333334,0.0,0.0,0.0,0.0
VA6lVHlj5d0[4],0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
VA6lVHlj5d0[5],0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
VA6lVHlj5d0[6],0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
VAFdgtqZz4g[0],0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
VAFdgtqZz4g[1],0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
VAFdgtqZz4g[2],1.0,0.0,0.0,0.0,0.0,0.0,0.0
VAXhC2U9-2A[0],0.6666667,2.0,0.0,0.0,0.0,0.0,0.0
VAr7gJydnys[0],1.0,0.0,0.0,0.0,0.0,0.0,0.0
VAr7gJydnys[10],-1.0,0.0,0.0,0.0,0.0,0.0,0.0
VAr7gJydnys[11],0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
VAr7gJydnys[12],0.33333334,0.33333334,0.0,1.0,0.0,0.0,0.0
VAr7gJydnys[13],-0.6666667,0.0,0.33333334,0.0,0.0,0.0,0.0
VAr7gJydnys[14],1.0,0.0,0.0,0.0,0.0,0.0,0.0
VAr7gJydnys[15],0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAr7gJydnys[16],0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAr7gJydnys[17],0.0,0.0,0.0,1.0,0.0,0.0,0.0
VAr7gJydnys[1],-1.3333334,0.0,0.33333334,0.0,0.0,0.0,0.0
VAr7gJydnys[2],-0.6666667,0.0,0.0,1.0,0.33333334,0.0,0.0
VAr7gJydnys[3],0.0,0.0,0.0,1.0,0.0,0.33333334,0.0
VAr7gJydnys[4],0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
VAr7gJydnys[5],0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAr7gJydnys[6],0.33333334,0.33333334,0.0,1.0,0.0,0.0,0.0
VAr7gJydnys[7],0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
VAr7gJydnys[8],0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
VAr7gJydnys[9],0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCIe-4p0xoM[0],0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
VDjnKdFxuBE[0],2.6666667,2.0,0.0,0.0,0.33333334,0.0,0.6666667
VDkBM0ZG4q8[0],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
VDkBM0ZG4q8[1],0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
VDkBM0ZG4q8[2],0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDkBM0ZG4q8[3],0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDkBM0ZG4q8[4],0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
VDkBM0ZG4q8[5],0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDkBM0ZG4q8[6],0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDkBM0ZG4q8[7],0.33333334,0.6666667,0.0,0.0,0.33333334,0.0,0.0
VDkBM0ZG4q8[8],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
VIVkYG31Oas[0],1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
VLQgw-88v4Q[0],0.0,1.0,0.0,0.0,0.0,0.0,0.0
VLQgw-88v4Q[1],2.3333333,2.3333333,0.0,0.0,0.0,0.0,0.0
VLQgw-88v4Q[2],2.0,1.6666666,0.0,0.0,0.0,0.0,0.0
VLQgw-88v4Q[3],1.0,1.0,0.0,0.0,0.0,0.0,0.0
VLQgw-88v4Q[4],1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
VLQgw-88v4Q[5],1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
VLQgw-88v4Q[6],2.3333333,1.6666666,0.0,0.0,0.0,0.0,0.0
VLQgw-88v4Q[7],1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
VLQgw-88v4Q[8],1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
VN1IPN1TL3Q[0],-1.3333334,0.0,0.6666667,0.0,0.0,0.33333334,0.0
VN1IPN1TL3Q[1],-1.6666666,0.33333334,0.0,0.33333334,0.0,0.0,0.33333334
VN1IPN1TL3Q[2],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
VS7xSvno7NA[0],-1.3333334,0.0,0.0,0.0,0.6666667,0.0,0.0
VS7xSvno7NA[1],1.0,0.0,0.0,0.6666667,0.0,0.0,0.0
VS7xSvno7NA[2],0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
VS7xSvno7NA[3],0.33333334,0.0,0.0,0.33333334,0.33333334,0.0,0.0
VS7xSvno7NA[4],-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
VS7xSvno7NA[5],0.0,0.0,0.0,1.0,0.0,0.0,0.0
VS7xSvno7NA[6],-0.6666667,0.0,0.0,0.0,0.0,0.33333334,0.0
VS7xSvno7NA[7],1.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
VUrTT7xsrec[0],1.0,1.6666666,0.0,0.0,0.33333334,0.0,0.0
VUrTT7xsrec[1],0.6666667,1.3333334,0.0,0.6666667,0.0,0.0,0.0
VUrTT7xsrec[2],0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
VVZLA2neYyw[0],0.33333334,1.3333334,0.0,0.0,0.0,0.33333334,0.33333334
VVZLA2neYyw[1],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
VVZLA2neYyw[2],1.0,1.6666666,0.0,0.0,0.0,0.0,0.0
VVtx4IDsHZA[0],-0.6666667,0.0,0.6666667,0.0,0.0,0.0,0.6666667
VWik5oKP6IU[0],-1.0,0.0,0.33333334,0.6666667,0.33333334,0.33333334,0.33333334
